port,,Permanent Portfolio,Permanent Portfolio,Permanent Portfolio,Permanent Portfolio,Three Fund Portfolio,Three Fund Portfolio,Three Fund Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,All Seasons Portfolio,All Seasons Portfolio,All Seasons Portfolio,All Seasons Portfolio,All Seasons Portfolio,Golden Butterfly,Golden Butterfly,Golden Butterfly,Golden Butterfly,Golden Butterfly,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,60/40 Portfolio,60/40 Portfolio,Ivy Portfolio,Ivy Portfolio,Ivy Portfolio,Ivy Portfolio,Ivy Portfolio
etfs,,VTI,TLT,BIL,GLD,VTI,VEA,AGG,VTI,IJS,VEA,VWO,IEI,BIL,IYR,GLD,VTI,TLT,IEI,DBC,GLD,VTI,IJS,TLT,SHY,GLD,SPY,SPYV,MDY,IJJ,VEA,IEI,IYR,VTI,VEA,VWO,IEI,TIP,IYR,SPY,MDY,IJR,VEA,VWO,IEI,BIL,TIP,DBC,IYR,BWX,VTI,AGG,VTI,VEA,IEI,DBC,IYR
date,risk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,mod_cons,0.126384,0.130274,0.724525,0.018818,0.288059,0.0,0.711941,0.194501,0.0,0.0,0.0,0.591626,0.179973,0.0,0.0339,0.223984,0.098062,0.669773,0.0,0.008181,0.155367,0.0,0.119411,0.708368,0.016854,0.154123,0.0,0.0,0.0,0.0,0.633776,0.212101,0.40608,0.0,0.0,0.59392,0.0,0.0,0.0,0.0,0.175387,0.0,0.0,0.777088,0.047524,0.0,0.0,0.0,0.0,0.296482,0.703518,0.382453,0.0,0.617547,0.0,0.0
2017-11-30,moder,0.24185,0.252591,0.464358,0.041201,0.523547,0.0,0.476453,0.406779,0.0,0.0,0.0,0.428134,0.0,0.0,0.165088,0.306271,0.234935,0.424022,0.0,0.034772,0.262855,0.0,0.245231,0.449926,0.041988,0.123342,0.0,0.0,0.0,0.0,0.410533,0.466125,0.645429,0.0,0.0,0.318001,0.0,0.03657,0.0,0.0,0.392652,0.0,0.0,0.524038,0.0,0.0,0.0,0.08331,0.0,0.532663,0.467337,0.633152,0.0,0.333029,0.0,0.033819
2017-11-30,mod_agg,0.357334,0.374877,0.204192,0.063597,0.764512,0.0,0.235488,0.627819,0.0,0.0,0.0,0.041398,0.0,0.003633,0.32715,0.388597,0.371712,0.178272,0.0,0.06142,0.370323,0.0,0.370916,0.191472,0.06729,0.092672,0.0,0.0,0.0,0.0,0.187235,0.720093,0.866368,0.0,0.0,0.045911,0.0,0.087721,0.0,0.0,0.578827,0.0,0.0,0.213376,0.0,0.0,0.0,0.207797,0.0,0.768844,0.231156,0.860194,0.0,0.053433,0.0,0.086373
2017-11-30,agg,0.428034,0.449816,0.04491,0.07724,0.9069,0.0,0.0931,0.17624,0.0,0.0,0.0,0.0,0.0,0.606788,0.216973,0.438024,0.453685,0.030822,0.0,0.077469,0.435262,0.0,0.446891,0.035327,0.082519,0.074506,0.0,0.0,0.0,0.0,0.055308,0.870187,0.43483,0.0,0.0,0.0,0.0,0.56517,0.0,0.0,0.687813,0.0,0.0,0.031525,0.0,0.0,0.0,0.280662,0.0,0.909548,0.090452,0.440054,0.0,0.0,0.0,0.559946
2017-12-31,cons,0.004647,0.000945,0.994408,0.0,0.047432,0.0,0.952568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.104763,0.0,0.875748,0.019489,0.0,0.03114,0.002539,0.0,0.96632,0.0,0.04806,0.0,0.025093,0.037743,0.0,0.889105,0.0,0.114248,0.0,0.0,0.885752,0.0,0.0,0.005446,0.0,0.0,0.0,0.001149,0.004709,0.988696,0.0,0.0,0.0,0.0,0.060302,0.939698,0.09848,0.0,0.877669,0.023852,0.0
2017-12-31,mod_cons,0.197652,0.140674,0.655641,0.006033,0.285574,0.0,0.714426,0.0,0.057574,0.0,0.097235,0.835508,0.009683,0.0,0.0,0.299619,0.01591,0.684471,0.0,0.0,0.069799,0.177382,0.166354,0.576929,0.009537,0.0,0.3048,0.0,0.0,0.0,0.6952,0.0,0.0,0.0,0.278393,0.721607,0.0,0.0,0.0,0.0,0.106315,0.0,0.063617,0.830068,0.0,0.0,0.0,0.0,0.0,0.296482,0.703518,0.300819,0.0,0.699181,0.0,0.0
2017-12-31,moder,0.385692,0.276097,0.321898,0.016312,0.523716,0.0,0.476284,0.0,0.0,0.0,0.417562,0.582438,0.0,0.0,0.0,0.521065,0.169917,0.309018,0.0,0.0,0.103249,0.344803,0.346659,0.174837,0.030452,0.0,0.536534,0.0,0.0,0.0,0.463466,0.0,0.0,0.0,0.520724,0.479276,0.0,0.0,0.0,0.0,0.097333,0.0,0.358722,0.543945,0.0,0.0,0.0,0.0,0.0,0.532663,0.467337,0.533879,0.0,0.466121,0.0,0.0
2017-12-31,mod_agg,0.589827,0.39573,0.0,0.014443,0.761858,0.0,0.238142,0.0,0.0,0.0,0.711723,0.288277,0.0,0.0,0.0,0.74793,0.25207,0.0,0.0,0.0,0.0,0.679742,0.320258,0.0,0.0,0.0,0.768267,0.0,0.0,0.0,0.231733,0.0,0.0,0.0,0.763055,0.236945,0.0,0.0,0.0,0.0,0.088321,0.0,0.653846,0.257833,0.0,0.0,0.0,0.0,0.0,0.768844,0.231156,0.76694,0.0,0.23306,0.0,0.0
2017-12-31,agg,0.840872,0.159128,0.0,0.0,0.909279,0.0,0.090721,0.0,0.0,0.0,0.888219,0.111781,0.0,0.0,0.0,0.905474,0.094526,0.0,0.0,0.0,0.0,0.873231,0.126769,0.0,0.0,0.0,0.909568,0.0,0.0,0.0,0.090432,0.0,0.0,0.0,0.908453,0.091547,0.0,0.0,0.0,0.0,0.082869,0.0,0.834164,0.082968,0.0,0.0,0.0,0.0,0.0,0.909548,0.090452,0.912602,0.0,0.087398,0.0,0.0
2018-01-31,cons,0.006754,0.003529,0.989717,0.0,0.044427,0.0,0.955573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.101868,0.0,0.875781,0.022351,0.0,0.029019,0.008466,0.0,0.962515,0.0,0.04544,0.0,0.028466,0.036688,0.0,0.889406,0.0,0.116366,0.0,0.0,0.883634,0.0,0.0,0.002765,0.002351,0.0,0.0,0.000421,0.000193,0.99427,0.0,0.0,0.0,0.0,0.060302,0.939698,0.101847,0.0,0.8773,0.020853,0.0
2018-01-31,mod_cons,0.088426,0.181064,0.672494,0.058016,0.03332,0.0,0.96668,0.0,0.0,0.0,0.0,0.0,0.7333,0.089878,0.176822,0.18537,0.171763,0.587259,0.0,0.055609,0.0,0.095009,0.170539,0.677335,0.057116,0.0,0.0,0.0,0.0,0.0,0.724324,0.275676,0.0,0.0,0.0,0.723618,0.0,0.276382,0.0,0.0,0.0,0.0,0.0,0.425992,0.328255,0.0,0.0,0.245753,0.0,0.045226,0.954774,0.0,0.0,0.73931,0.0,0.26069
2018-01-31,moder,0.167137,0.35201,0.36269,0.118163,0.022213,0.0,0.977787,0.0,0.0,0.0,0.0,0.0,0.466933,0.177823,0.355244,0.24422,0.352627,0.29232,0.0,0.110833,0.0,0.158172,0.338005,0.389358,0.114465,0.0,0.0,0.0,0.0,0.0,0.482883,0.517117,0.0,0.0,0.0,0.482412,0.0,0.517588,0.0,0.0,0.0,0.0,0.0,0.508773,0.0,0.0,0.0,0.491227,0.0,0.030151,0.969849,0.0,0.0,0.492873,0.0,0.507127
2018-01-31,mod_agg,0.24747,0.526492,0.046551,0.179487,0.011107,0.0,0.988893,0.0,0.0,0.0,0.0,0.0,0.200563,0.265779,0.533658,0.299747,0.533188,0.0,0.0,0.167065,0.0,0.221373,0.505482,0.101358,0.171788,0.0,0.0,0.0,0.0,0.0,0.241441,0.758559,0.0,0.0,0.0,0.241206,0.0,0.758794,0.0,0.0,0.0,0.0,0.0,0.254386,0.0,0.0,0.0,0.745614,0.0,0.015075,0.984925,0.0,0.0,0.246437,0.0,0.753563
2018-01-31,agg,0.10979,0.622457,0.0,0.267753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.040727,0.318637,0.640636,0.108586,0.622401,0.0,0.0,0.269013,0.0,0.137891,0.611653,0.0,0.250456,0.0,0.0,0.0,0.0,0.0,0.094477,0.905523,0.0,0.0,0.0,0.095477,0.0,0.904523,0.0,0.0,0.0,0.0,0.0,0.095395,0.0,0.0,0.0,0.904605,0.0,0.005025,0.994975,0.0,0.0,0.095395,0.0,0.904605
2018-02-28,cons,0.00604,0.002304,0.991656,0.0,0.057449,0.0,0.942551,0.0,0.003393,0.0,0.000841,0.001079,0.994687,0.0,0.0,0.111654,0.0,0.871146,0.0172,0.0,0.032709,0.003521,0.0,0.96377,0.0,0.064885,0.0,0.017344,0.031966,0.0,0.885805,0.0,0.11834,0.0,0.003144,0.878517,0.0,0.0,0.003121,0.0,0.001689,0.0,0.002275,0.010332,0.982583,0.0,0.0,0.0,0.0,0.065327,0.934673,0.089425,0.0,0.881888,0.028687,0.0
2018-02-28,mod_cons,0.127976,0.164442,0.707582,0.0,0.306948,0.0,0.693052,0.0,0.138659,0.0,0.034051,0.76663,0.0,0.060661,0.0,0.223087,0.163987,0.609858,0.003069,0.0,0.0,0.209115,0.163682,0.627203,0.0,0.0,0.0,0.018669,0.0,0.0,0.712721,0.26861,0.0,0.0,0.084235,0.718277,0.0,0.197488,0.0,0.0,0.090454,0.0,0.05201,0.76106,0.0,0.0,0.0,0.096476,0.0,0.301508,0.698492,0.0,0.0,0.738842,0.0,0.261158
2018-02-28,moder,0.246694,0.32232,0.430986,0.0,0.528725,0.0,0.471275,0.0,0.136285,0.0,0.064835,0.488457,0.0,0.310423,0.0,0.305511,0.34602,0.341243,0.007226,0.0,0.0,0.398298,0.358986,0.242716,0.0,0.0,0.0,0.0,0.0,0.0,0.481616,0.518384,0.0,0.0,0.111527,0.465333,0.0,0.423139,0.0,0.0,0.0,0.0,0.114187,0.51394,0.0,0.0,0.0,0.371873,0.0,0.532663,0.467337,0.0,0.0,0.492561,0.0,0.507439
2018-02-28,mod_agg,0.365431,0.480185,0.154385,0.0,0.778223,0.0,0.221777,0.0,0.133857,0.0,0.09562,0.210299,0.0,0.560224,0.0,0.387933,0.528054,0.072626,0.011388,0.0,0.0,0.647646,0.352354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240808,0.759192,0.0,0.0,0.138886,0.212374,0.0,0.648741,0.0,0.0,0.0,0.0,0.146882,0.232313,0.0,0.0,0.0,0.620805,0.0,0.768844,0.231156,0.0,0.0,0.246281,0.0,0.753719
2018-02-28,agg,0.369689,0.630311,0.0,0.0,0.916834,0.0,0.083166,0.0,0.132456,0.0,0.114359,0.040964,0.0,0.712221,0.0,0.237657,0.762343,0.0,0.0,0.0,0.0,0.860697,0.139303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093039,0.906961,0.0,0.0,0.155356,0.060584,0.0,0.78406,0.0,0.0,0.0,0.0,0.166678,0.063293,0.0,0.0,0.0,0.770029,0.0,0.909548,0.090452,0.0,0.0,0.098512,0.0,0.901488
2018-03-31,cons,0.004554,0.001117,0.994329,0.0,0.048163,0.0,0.951837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.106106,0.0,0.87436,0.019534,0.0,0.033355,0.002813,0.0,0.963832,0.0,0.064295,0.0,0.027031,0.022131,0.0,0.886543,0.0,0.117279,0.0,0.0,0.882721,0.0,0.0,0.003876,0.0,0.001506,0.0,0.002174,0.004019,0.988424,0.0,0.0,0.0,0.0,0.060302,0.939698,0.100324,0.0,0.876714,0.022962,0.0
2018-03-31,mod_cons,0.187263,0.132384,0.65729,0.023063,0.337143,0.0,0.662857,0.0,0.0,0.0,0.108808,0.331092,0.409261,0.150231,0.000609,0.28683,0.101514,0.596355,0.0,0.015301,0.0,0.216953,0.155734,0.592924,0.034389,0.0,0.291457,0.0,0.0,0.0,0.708543,0.0,0.0,0.0,0.140788,0.693353,0.0,0.165859,0.0,0.0,0.169994,0.0,0.067938,0.562129,0.14392,0.0,0.0,0.056019,0.0,0.296482,0.703518,0.030525,0.0,0.696122,0.0,0.273353
2018-03-31,moder,0.36471,0.258798,0.326364,0.050129,0.471898,0.128729,0.399374,0.0,0.0,0.0,0.202083,0.466436,0.0,0.311968,0.019514,0.423469,0.261162,0.265172,0.0,0.050197,0.0,0.397281,0.325791,0.201023,0.075905,0.0,0.527638,0.0,0.0,0.0,0.472362,0.0,0.0,0.0,0.21969,0.44866,0.0,0.33165,0.0,0.0,0.23207,0.0,0.140108,0.437346,0.0,0.0,0.0,0.190476,0.0,0.532663,0.467337,0.0,0.0,0.477387,0.0,0.522613
2018-03-31,mod_agg,0.55503,0.371082,0.0,0.073889,0.589436,0.271828,0.138736,0.0,0.0,0.0,0.268881,0.168723,0.0,0.494959,0.067438,0.611169,0.326247,0.0,0.0,0.062584,0.0,0.664585,0.291841,0.0,0.043573,0.0,0.763819,0.0,0.0,0.0,0.236181,0.0,0.0,0.0,0.298637,0.203962,0.0,0.497401,0.0,0.0,0.274306,0.0,0.215508,0.165924,0.0,0.0,0.0,0.344263,0.0,0.768844,0.231156,0.0,0.0,0.236181,0.0,0.763819
2018-03-31,agg,0.829862,0.150797,0.0,0.019341,0.577536,0.422464,0.0,0.0,0.0,0.0,0.312381,0.0,0.0,0.604942,0.082676,0.851994,0.132449,0.0,0.0,0.015558,0.0,0.86967,0.13033,0.0,0.0,0.0,0.909548,0.0,0.0,0.0,0.090452,0.0,0.0,0.0,0.347348,0.052978,0.0,0.599674,0.0,0.0,0.299419,0.0,0.260824,0.003112,0.0,0.0,0.0,0.436645,0.0,0.909548,0.090452,0.0,0.0,0.095477,0.0,0.904523
2018-04-30,cons,0.004976,0.001719,0.993305,0.0,0.050251,0.0,0.949749,0.005025,0.0,0.0,0.0,0.0,0.994975,0.0,0.0,0.102642,0.0,0.876265,0.021092,0.0,0.035073,0.001051,0.0,0.963876,0.0,0.068188,0.0,0.03064,0.015657,0.0,0.885516,0.0,0.115578,0.0,0.0,0.884422,0.0,0.0,0.00198,0.0,0.0,0.00189,0.0,0.0,0.99613,0.0,0.0,0.0,0.0,0.060302,0.939698,0.09752,0.0,0.878241,0.024239,0.0
2018-04-30,mod_cons,0.250002,0.091475,0.645478,0.013045,0.291457,0.0,0.708543,0.251495,0.0,0.0,0.0,0.381619,0.364193,0.0,0.002693,0.328635,0.009417,0.661948,0.0,0.0,0.273374,0.0,0.06594,0.653772,0.006913,0.326633,0.0,0.0,0.0,0.0,0.673367,0.0,0.336683,0.0,0.0,0.663317,0.0,0.0,0.287488,0.0,0.0,0.0,0.0,0.426654,0.285858,0.0,0.0,0.0,0.0,0.296482,0.703518,0.323521,0.0,0.676479,0.0,0.0
2018-04-30,moder,0.48893,0.177745,0.303066,0.030259,0.527638,0.0,0.472362,0.490712,0.0,0.0,0.0,0.485554,0.0,0.0,0.023735,0.542759,0.134892,0.302006,0.0,0.020344,0.507875,0.0,0.157546,0.308794,0.025785,0.552764,0.0,0.0,0.0,0.0,0.447236,0.0,0.557789,0.0,0.0,0.442211,0.0,0.0,0.572421,0.0,0.0,0.0,0.0,0.427579,0.0,0.0,0.0,0.0,0.0,0.532663,0.467337,0.550776,0.0,0.449224,0.0,0.0
2018-04-30,mod_agg,0.736548,0.22506,0.0,0.038392,0.763819,0.0,0.236181,0.733017,0.0,0.0,0.0,0.200721,0.0,0.0,0.066262,0.765295,0.201543,0.0,0.0,0.033162,0.74503,0.0,0.218112,0.0,0.036858,0.778894,0.0,0.0,0.0,0.0,0.221106,0.0,0.778894,0.0,0.0,0.221106,0.0,0.0,0.862223,0.0,0.0,0.0,0.0,0.120665,0.0,0.0,0.0,0.0,0.017112,0.768844,0.231156,0.77803,0.0,0.22197,0.0,0.0
2018-04-30,agg,0.900066,0.093587,0.0,0.006347,0.909548,0.0,0.090452,0.878439,0.0,0.0,0.0,0.029928,0.0,0.0,0.091633,0.907002,0.087271,0.0,0.0,0.005728,0.902019,0.0,0.094714,0.0,0.003267,0.914573,0.0,0.0,0.0,0.0,0.085427,0.0,0.914573,0.0,0.0,0.085427,0.0,0.0,0.747084,0.0,0.0,0.0,0.252916,0.0,0.0,0.0,0.0,0.0,0.0,0.909548,0.090452,0.910155,0.0,0.089845,0.0,0.0
2018-05-31,cons,0.007387,0.003522,0.989091,0.0,0.050251,0.0,0.949749,0.000642,0.00025,0.001509,0.0,0.0,0.997599,0.0,0.0,0.10528,0.0,0.874117,0.020603,0.0,0.034487,0.001655,0.0,0.963858,0.0,0.070263,0.0,0.019781,0.02286,0.0,0.887096,0.0,0.114904,0.0,0.0,0.885096,0.0,0.0,0.003115,0.0,0.0,0.0,0.0,0.0,0.996885,0.0,0.0,0.0,0.0,0.060302,0.939698,0.098114,0.0,0.87713,0.024756,0.0
2018-05-31,mod_cons,0.150759,0.146217,0.703024,0.0,0.291457,0.0,0.708543,0.248305,0.0,0.0,0.0,0.35784,0.388461,0.0,0.005394,0.246153,0.113377,0.64047,0.0,0.0,0.177611,0.0,0.131568,0.690821,0.0,0.0,0.026551,0.0,0.296109,0.0,0.67734,0.0,0.340301,0.0,0.0,0.659699,0.0,0.0,0.0,0.166145,0.0,0.0,0.0,0.024305,0.474402,0.0,0.0,0.0,0.335148,0.296482,0.703518,0.323808,0.0,0.676192,0.0,0.0
2018-05-31,moder,0.291282,0.286032,0.422686,0.0,0.527638,0.0,0.472362,0.491733,0.0,0.0,0.0,0.48028,0.0,0.0,0.027987,0.348502,0.270844,0.380654,0.0,0.0,0.31025,0.0,0.276185,0.413565,0.0,0.0,0.017551,0.0,0.52898,0.0,0.453468,0.0,0.560201,0.0,0.0,0.439799,0.0,0.0,0.0,0.320962,0.0,0.0,0.0,0.00449,0.0,0.0,0.0,0.0,0.674549,0.532663,0.467337,0.549206,0.0,0.450794,0.0,0.0
2018-05-31,mod_agg,0.431775,0.425887,0.142337,0.0,0.763819,0.0,0.236181,0.731801,0.0,0.0,0.0,0.195347,0.0,0.0,0.072852,0.453177,0.431889,0.114933,0.0,0.0,0.442894,0.0,0.420795,0.136311,0.0,0.0,0.008336,0.0,0.767666,0.0,0.223998,0.0,0.7801,0.0,0.0,0.2199,0.0,0.0,0.0,0.288682,0.0,0.0,0.42814,0.0,0.0,0.0,0.0,0.0,0.283178,0.768844,0.231156,0.774603,0.0,0.225397,0.0,0.0
2018-05-31,agg,0.608614,0.391386,0.0,0.0,0.909548,0.0,0.090452,0.8727,0.0,0.0,0.0,0.02808,0.0,0.0,0.09922,0.652498,0.347502,0.0,0.0,0.0,0.616986,0.0,0.383014,0.0,0.0,0.0,0.002942,0.0,0.907384,0.0,0.089674,0.0,0.91204,0.0,0.0,0.08796,0.0,0.0,0.0,0.258148,0.0,0.0,0.687847,0.0,0.0,0.0,0.0,0.0,0.054005,0.909548,0.090452,0.91204,0.0,0.08796,0.0,0.0
2018-06-30,cons,0.004505,0.000759,0.994736,0.0,0.050251,0.0,0.949749,0.00068,0.0,0.00203,0.0,0.0,0.99729,0.0,0.0,0.103191,0.0,0.875338,0.021471,0.0,0.030621,0.002992,0.0,0.966387,0.0,0.071569,0.0,0.017133,0.025392,0.0,0.885906,0.0,0.114481,0.0,0.0,0.885519,0.0,0.0,0.000498,0.0,0.0,0.000594,0.001938,0.0,0.99697,0.0,0.0,0.0,0.0,0.060302,0.939698,0.09703,0.0,0.877454,0.025516,0.0
2018-06-30,mod_cons,0.156864,0.144984,0.698152,0.0,0.291457,0.0,0.708543,0.131596,0.0,0.0,0.0,0.525659,0.342745,0.0,0.0,0.256897,0.10187,0.641232,0.0,0.0,0.197113,0.0,0.134455,0.668433,0.0,0.0,0.301767,0.0,0.0,0.0,0.698233,0.0,0.335861,0.0,0.0,0.664139,0.0,0.0,0.145005,0.0,0.0,0.0,0.0,0.522851,0.332144,0.0,0.0,0.0,0.0,0.296482,0.703518,0.306038,0.0,0.693962,0.0,0.0
2018-06-30,moder,0.306176,0.286324,0.4075,0.0,0.527638,0.0,0.472362,0.35062,0.0,0.0,0.0,0.64938,0.0,0.0,0.0,0.382636,0.275043,0.342321,0.0,0.0,0.347381,0.0,0.282091,0.370527,0.0,0.0,0.532251,0.0,0.0,0.0,0.467749,0.0,0.557241,0.0,0.0,0.442759,0.0,0.0,0.367894,0.0,0.0,0.0,0.0,0.632106,0.0,0.0,0.0,0.0,0.0,0.532663,0.467337,0.533744,0.0,0.466256,0.0,0.0
2018-06-30,mod_agg,0.458514,0.43058,0.110907,0.0,0.763819,0.0,0.236181,0.67531,0.0,0.0,0.0,0.32469,0.0,0.0,0.0,0.508388,0.448193,0.04342,0.0,0.0,0.497707,0.0,0.429635,0.072659,0.0,0.0,0.769515,0.0,0.0,0.0,0.230485,0.0,0.77862,0.0,0.0,0.22138,0.0,0.0,0.688964,0.0,0.0,0.0,0.0,0.311036,0.0,0.0,0.0,0.0,0.0,0.768844,0.231156,0.772294,0.0,0.227706,0.0,0.0
2018-06-30,agg,0.696207,0.303793,0.0,0.0,0.909548,0.0,0.090452,0.874552,0.0,0.0,0.0,0.125448,0.0,0.0,0.0,0.789032,0.210968,0.0,0.0,0.0,0.759016,0.0,0.240984,0.0,0.0,0.0,0.911873,0.0,0.0,0.0,0.088127,0.0,0.911448,0.0,0.0,0.088552,0.0,0.0,0.879599,0.0,0.0,0.0,0.0,0.120401,0.0,0.0,0.0,0.0,0.0,0.909548,0.090452,0.913255,0.0,0.086745,0.0,0.0
2018-07-31,cons,0.004999,0.000807,0.994194,0.0,0.051984,0.0,0.948016,0.005051,0.0,0.0,4.9e-05,0.0,0.9949,0.0,0.0,0.104775,0.0,0.874905,0.02032,0.0,0.033255,0.003336,0.0,0.963408,0.0,0.070794,0.0,0.020139,0.023247,0.0,0.885821,0.0,0.114322,0.0,0.0,0.885678,0.0,0.0,0.003859,0.0,0.0,0.0,0.001242,0.0,0.994899,0.0,0.0,0.0,0.0,0.060302,0.939698,0.097524,0.0,0.87766,0.024816,0.0
2018-07-31,mod_cons,0.126267,0.168195,0.705538,0.0,0.293891,0.0,0.706109,0.0,0.0,0.0,0.232052,0.446638,0.298447,0.022864,0.0,0.224739,0.150658,0.624604,0.0,0.0,0.023257,0.106339,0.154762,0.715641,0.0,0.0,0.0,0.112042,0.0,0.0,0.660949,0.227009,0.0,0.0,0.26547,0.709817,0.0,0.024713,0.0,0.0,0.0,0.0,0.126401,0.0,0.541853,0.0,0.0,0.007126,0.324619,0.296482,0.703518,0.118307,0.0,0.652517,0.0,0.229176
2018-07-31,moder,0.244337,0.331183,0.42448,0.0,0.529261,0.0,0.470739,0.0,0.0,0.0,0.458258,0.491718,0.0,0.050023,0.0,0.309495,0.323228,0.367277,0.0,0.0,0.017343,0.200279,0.316127,0.466251,0.0,0.0,0.0,0.056525,0.0,0.0,0.448351,0.495124,0.0,0.0,0.481933,0.464923,0.0,0.053144,0.0,0.0,0.0,0.0,0.244473,0.0,0.092668,0.0,0.0,0.015873,0.646987,0.532663,0.467337,0.051175,0.0,0.449014,0.0,0.499811
2018-07-31,mod_agg,0.36561,0.498568,0.135822,0.0,0.76463,0.0,0.23537,0.0,0.0,0.0,0.691645,0.227622,0.0,0.080733,0.0,0.394277,0.49578,0.109943,0.0,0.0,0.011335,0.294331,0.477441,0.216894,0.0,0.0,0.0,0.001028,0.0,0.0,0.235744,0.763228,0.0,0.0,0.703147,0.214564,0.0,0.082289,0.0,0.0,0.0,0.0,0.597901,0.0,0.0,0.0,0.0,0.0,0.402099,0.768844,0.231156,0.0,0.0,0.237444,0.0,0.762556
2018-07-31,agg,0.331597,0.668403,0.0,0.0,0.908467,0.0,0.091533,0.0,0.0,0.0,0.827324,0.074073,0.0,0.098602,0.0,0.287384,0.712616,0.0,0.0,0.0,0.007734,0.349138,0.571664,0.071464,0.0,0.0,0.0,0.0,0.0,0.0,0.090452,0.909548,0.0,0.0,0.832985,0.067612,0.0,0.099403,0.0,0.0,0.0,0.0,0.83916,0.0,0.0,0.0,0.0,0.0,0.16084,0.909548,0.090452,0.0,0.0,0.092661,0.0,0.907339
2018-08-31,cons,0.004454,0.000972,0.994574,0.0,0.050251,0.0,0.949749,0.002685,0.003747,0.0,0.0,0.006919,0.986649,0.0,0.0,0.101828,0.0,0.876696,0.021476,0.0,0.031149,0.005053,0.0,0.963798,0.0,0.072993,0.0,0.011926,0.029357,0.0,0.885723,0.0,0.120475,0.0,0.0,0.879525,0.0,0.0,0.0,0.0,0.005223,0.0,0.0,0.0,0.994777,0.0,0.0,0.0,0.0,0.060302,0.939698,0.097124,0.0,0.878367,0.024509,0.0
2018-08-31,mod_cons,0.170278,0.146311,0.683411,0.0,0.291457,0.0,0.708543,0.0,0.156432,0.0,0.0,0.747162,0.0,0.096406,0.0,0.275873,0.110614,0.613512,0.0,0.0,0.0,0.215679,0.168561,0.615161,0.000599,0.0,0.0,0.146804,0.0,0.0,0.670466,0.182731,0.0,0.0,0.0,0.723119,0.0,0.276881,0.0,0.150935,0.0,0.0,0.0,0.733664,0.0,0.0,0.0,0.115401,0.0,0.296482,0.703518,0.0,0.0,0.723618,0.0,0.276382
2018-08-31,moder,0.332783,0.28875,0.378467,0.0,0.527638,0.0,0.472362,0.0,0.167762,0.0,0.0,0.47992,0.0,0.352318,0.0,0.409931,0.283219,0.30685,0.0,0.0,0.0,0.402784,0.358604,0.226547,0.012065,0.0,0.0,0.118904,0.0,0.0,0.440316,0.44078,0.0,0.0,0.0,0.482079,0.0,0.517921,0.0,0.118246,0.0,0.0,0.0,0.485032,0.0,0.0,0.0,0.396722,0.0,0.532663,0.467337,0.0,0.0,0.482412,0.0,0.517588
2018-08-31,mod_agg,0.498583,0.434131,0.067287,0.0,0.763819,0.0,0.236181,0.0,0.179195,0.0,0.0,0.212648,0.0,0.608157,0.0,0.553935,0.446065,0.0,0.0,0.0,0.0,0.655502,0.344498,0.0,0.0,0.0,0.0,0.090668,0.0,0.0,0.205275,0.704057,0.0,0.0,0.0,0.24104,0.0,0.75896,0.0,0.084875,0.0,0.0,0.0,0.227951,0.0,0.0,0.0,0.687174,0.0,0.768844,0.231156,0.0,0.0,0.241206,0.0,0.758794
2018-08-31,agg,0.768366,0.231634,0.0,0.0,0.909548,0.0,0.090452,0.0,0.186162,0.0,0.0,0.049959,0.0,0.76388,0.0,0.827657,0.172343,0.0,0.0,0.0,0.0,0.863636,0.136364,0.0,0.0,0.0,0.0,0.073891,0.0,0.0,0.066195,0.859914,0.0,0.0,0.0,0.091825,0.0,0.908175,0.0,0.065408,0.0,0.0,0.0,0.078714,0.0,0.0,0.0,0.855878,0.0,0.909548,0.090452,0.0,0.0,0.095477,0.0,0.904523
