security,date,value
VWO,2014-02-25,32.6088
VWO,2014-02-26,32.5242
VWO,2014-02-27,33.1672
VWO,2014-02-28,32.9049
VWO,2014-03-03,32.3296
VWO,2014-03-04,32.8626
VWO,2014-03-05,32.9641
VWO,2014-03-06,33.4210
VWO,2014-03-07,32.9557
VWO,2014-03-10,32.7611
VWO,2014-03-11,32.3803
VWO,2014-03-12,32.5072
VWO,2014-03-13,31.9488
VWO,2014-03-14,32.1603
VWO,2014-03-17,32.5072
VWO,2014-03-18,33.0064
VWO,2014-03-19,32.3549
VWO,2014-03-20,32.5072
VWO,2014-03-21,32.7018
VWO,2014-03-24,32.9895
VWO,2014-03-25,33.5014
VWO,2014-03-26,33.5099
VWO,2014-03-27,33.9001
VWO,2014-03-28,34.1716
VWO,2014-03-31,34.4261
VWO,2014-04-01,34.7570
VWO,2014-04-02,34.8842
VWO,2014-04-03,34.6806
VWO,2014-04-04,34.6212
VWO,2014-04-07,34.8079
VWO,2014-04-08,35.1302
VWO,2014-04-09,35.4102
VWO,2014-04-10,35.0709
VWO,2014-04-11,35.0539
VWO,2014-04-14,35.0030
VWO,2014-04-15,34.4855
VWO,2014-04-16,34.8418
VWO,2014-04-17,35.2575
VWO,2014-04-21,35.0284
VWO,2014-04-22,34.9097
VWO,2014-04-23,34.7230
VWO,2014-04-24,34.7230
VWO,2014-04-25,34.3243
VWO,2014-04-28,34.4261
VWO,2014-04-29,34.7570
VWO,2014-04-30,34.7315
VWO,2014-05-01,34.7570
VWO,2014-05-02,34.9860
VWO,2014-05-05,34.8333
VWO,2014-05-06,34.9691
VWO,2014-05-07,35.1896
VWO,2014-05-08,35.0963
VWO,2014-05-09,35.0709
VWO,2014-05-12,35.6392
VWO,2014-05-13,35.7920
VWO,2014-05-14,36.0295
VWO,2014-05-15,35.7071
VWO,2014-05-16,36.1483
VWO,2014-05-19,36.1618
VWO,2014-05-20,35.8598
VWO,2014-05-21,36.1143
VWO,2014-05-22,36.3943
VWO,2014-05-23,36.3943
VWO,2014-05-27,36.0974
VWO,2014-05-28,36.2331
VWO,2014-05-29,36.2755
VWO,2014-05-30,35.8089
VWO,2014-06-02,35.9871
VWO,2014-06-03,36.1907
VWO,2014-06-04,35.9871
VWO,2014-06-05,36.3943
VWO,2014-06-06,36.7845
VWO,2014-06-09,37.0136
VWO,2014-06-10,37.1578
VWO,2014-06-11,37.0305
VWO,2014-06-12,36.8609
VWO,2014-06-13,36.9966
VWO,2014-06-16,36.7591
VWO,2014-06-17,36.7845
VWO,2014-06-18,37.2087
VWO,2014-06-19,36.9796
VWO,2014-06-20,36.9966
VWO,2014-06-23,36.8269
VWO,2014-06-24,36.7743
VWO,2014-06-25,36.9285
VWO,2014-06-26,36.9114
VWO,2014-06-27,37.0056
VWO,2014-06-30,36.9457
VWO,2014-07-01,37.2797
VWO,2014-07-02,37.5025
VWO,2014-07-03,37.6995
VWO,2014-07-07,37.7766
VWO,2014-07-08,37.6138
VWO,2014-07-09,37.8365
VWO,2014-07-10,37.6053
VWO,2014-07-11,37.6738
VWO,2014-07-14,37.9650
VWO,2014-07-15,37.9136
VWO,2014-07-16,38.0336
VWO,2014-07-17,37.8879
VWO,2014-07-18,37.8879
VWO,2014-07-21,38.0250
VWO,2014-07-22,38.4190
VWO,2014-07-23,38.4276
VWO,2014-07-24,38.6161
VWO,2014-07-25,38.4619
VWO,2014-07-28,38.6675
VWO,2014-07-29,38.3162
VWO,2014-07-30,38.1192
VWO,2014-07-31,37.4511
VWO,2014-08-01,37.6738
VWO,2014-08-04,38.0978
VWO,2014-08-05,37.5282
VWO,2014-08-06,37.2626
VWO,2014-08-07,37.0913
VWO,2014-08-08,37.5025
VWO,2014-08-11,38.0421
VWO,2014-08-12,38.0507
VWO,2014-08-13,38.2135
VWO,2014-08-14,38.2391
VWO,2014-08-15,38.1878
VWO,2014-08-18,38.5818
VWO,2014-08-19,38.8045
VWO,2014-08-20,38.7445
VWO,2014-08-21,38.7103
VWO,2014-08-22,38.5390
VWO,2014-08-25,39.6183
VWO,2014-08-26,39.0786
VWO,2014-08-27,39.2756
VWO,2014-08-28,38.9159
VWO,2014-08-29,38.8902
VWO,2014-09-02,38.9673
VWO,2014-09-03,39.6183
VWO,2014-09-04,39.4470
VWO,2014-09-05,39.8239
VWO,2014-09-08,39.3613
VWO,2014-09-09,38.8816
VWO,2014-09-10,38.7103
VWO,2014-09-11,38.4362
VWO,2014-09-12,37.9136
VWO,2014-09-15,37.7509
VWO,2014-09-16,38.2306
VWO,2014-09-17,37.8622
VWO,2014-09-18,37.9479
VWO,2014-09-19,37.6652
VWO,2014-09-22,37.1084
VWO,2014-09-23,36.8686
VWO,2014-09-24,37.4391
VWO,2014-09-25,36.5736
VWO,2014-09-26,36.8073
VWO,2014-09-29,36.0197
VWO,2014-09-30,36.0976
VWO,2014-10-01,35.4053
VWO,2014-10-02,35.6216
VWO,2014-10-03,35.9159
VWO,2014-10-06,36.5563
VWO,2014-10-07,36.2015
VWO,2014-10-08,36.7554
VWO,2014-10-09,36.2448
VWO,2014-10-10,35.4226
VWO,2014-10-13,35.8553
VWO,2014-10-14,36.0197
VWO,2014-10-15,35.5178
VWO,2014-10-16,35.1630
VWO,2014-10-17,35.6130
VWO,2014-10-20,35.6390
VWO,2014-10-21,35.8034
VWO,2014-10-22,35.5178
VWO,2014-10-23,35.5524
VWO,2014-10-24,35.8899
VWO,2014-10-27,35.5178
VWO,2014-10-28,36.2621
VWO,2014-10-29,36.1928
VWO,2014-10-30,36.0803
VWO,2014-10-31,36.9025
VWO,2014-11-03,36.6515
VWO,2014-11-04,36.6861
VWO,2014-11-05,36.4698
VWO,2014-11-06,35.9505
VWO,2014-11-07,36.1842
VWO,2014-11-10,36.2101
VWO,2014-11-11,36.2707
VWO,2014-11-12,36.1669
VWO,2014-11-13,36.0803
VWO,2014-11-14,36.4611
VWO,2014-11-17,36.0024
VWO,2014-11-18,36.1842
VWO,2014-11-19,36.2534
VWO,2014-11-20,36.1928
VWO,2014-11-21,37.3093
VWO,2014-11-24,37.0237
VWO,2014-11-25,36.7813
VWO,2014-11-26,37.1621
VWO,2014-11-28,36.4957
VWO,2014-12-01,35.8250
VWO,2014-12-02,35.8120
VWO,2014-12-03,35.9938
VWO,2014-12-04,35.9505
VWO,2014-12-05,35.9245
VWO,2014-12-08,35.3447
VWO,2014-12-09,34.9466
VWO,2014-12-10,34.4446
VWO,2014-12-11,34.1244
VWO,2014-12-12,33.6138
VWO,2014-12-15,32.9388
VWO,2014-12-16,32.6359
VWO,2014-12-17,33.6484
VWO,2014-12-18,34.1677
VWO,2014-12-19,34.3321
VWO,2014-12-22,34.7770
VWO,2014-12-23,34.4988
VWO,2014-12-24,34.5684
VWO,2014-12-26,34.8030
VWO,2014-12-29,34.6900
VWO,2014-12-30,34.7857
VWO,2014-12-31,34.7857
VWO,2015-01-02,34.3858
VWO,2015-01-05,33.8382
VWO,2015-01-06,33.6731
VWO,2015-01-07,34.4467
VWO,2015-01-08,35.0290
VWO,2015-01-09,34.8552
VWO,2015-01-12,34.5423
VWO,2015-01-13,34.7857
VWO,2015-01-14,34.6553
VWO,2015-01-15,34.7596
VWO,2015-01-16,35.1073
VWO,2015-01-20,34.9856
VWO,2015-01-21,35.7679
VWO,2015-01-22,36.5241
VWO,2015-01-23,36.2112
VWO,2015-01-26,36.2546
VWO,2015-01-27,36.0634
VWO,2015-01-28,35.6375
VWO,2015-01-29,35.6723
VWO,2015-01-30,34.7161
VWO,2015-02-02,35.3333
VWO,2015-02-03,35.9591
VWO,2015-02-04,35.7157
VWO,2015-02-05,35.9852
VWO,2015-02-06,35.3941
VWO,2015-02-09,35.3506
VWO,2015-02-10,35.2898
VWO,2015-02-11,35.1333
VWO,2015-02-12,35.9504
VWO,2015-02-13,36.3155
VWO,2015-02-17,36.2025
VWO,2015-02-18,36.2372
VWO,2015-02-19,36.1242
VWO,2015-02-20,36.3068
VWO,2015-02-23,35.9591
VWO,2015-02-24,36.4545
VWO,2015-02-25,36.3329
VWO,2015-02-26,36.3068
VWO,2015-02-27,36.3329
VWO,2015-03-02,36.2807
VWO,2015-03-03,35.9504
VWO,2015-03-04,35.5332
VWO,2015-03-05,35.4636
VWO,2015-03-06,34.8900
VWO,2015-03-09,34.7509
VWO,2015-03-10,34.0303
VWO,2015-03-11,34.2989
VWO,2015-03-12,34.4901
VWO,2015-03-13,34.0729
VWO,2015-03-16,34.4727
VWO,2015-03-17,34.6900
VWO,2015-03-18,35.5853
VWO,2015-03-19,34.9595
VWO,2015-03-20,35.3941
VWO,2015-03-23,35.4984
VWO,2015-03-24,35.6375
VWO,2015-03-25,35.0212
VWO,2015-03-26,34.8209
VWO,2015-03-27,34.8993
VWO,2015-03-30,35.6133
VWO,2015-03-31,35.5872
VWO,2015-04-01,36.0661
VWO,2015-04-02,36.6234
VWO,2015-04-06,37.0675
VWO,2015-04-07,36.9804
VWO,2015-04-08,37.7292
VWO,2015-04-09,38.2168
VWO,2015-04-10,38.1385
VWO,2015-04-13,38.0079
VWO,2015-04-14,38.1123
VWO,2015-04-15,38.3387
VWO,2015-04-16,38.6870
VWO,2015-04-17,37.8947
VWO,2015-04-20,37.7728
VWO,2015-04-21,38.0688
VWO,2015-04-22,38.5129
VWO,2015-04-23,38.7045
VWO,2015-04-24,38.8960
VWO,2015-04-27,39.0615
VWO,2015-04-28,39.1572
VWO,2015-04-29,38.7393
VWO,2015-04-30,38.2255
VWO,2015-05-01,38.4519
VWO,2015-05-04,38.6435
VWO,2015-05-05,38.2430
VWO,2015-05-06,37.7379
VWO,2015-05-07,37.6857
VWO,2015-05-08,38.2604
VWO,2015-05-11,37.8947
VWO,2015-05-12,37.7902
VWO,2015-05-13,37.8860
VWO,2015-05-14,38.2430
VWO,2015-05-15,38.6348
VWO,2015-05-18,38.2604
VWO,2015-05-19,38.3474
VWO,2015-05-20,38.2952
VWO,2015-05-21,38.1820
VWO,2015-05-22,38.2778
VWO,2015-05-26,37.7118
VWO,2015-05-27,37.8076
VWO,2015-05-28,37.2764
VWO,2015-05-29,36.8672
VWO,2015-06-01,36.8411
VWO,2015-06-02,36.9717
VWO,2015-06-03,36.7888
VWO,2015-06-04,36.2490
VWO,2015-06-05,36.0748
VWO,2015-06-08,36.0574
VWO,2015-06-09,35.7962
VWO,2015-06-10,36.3186
VWO,2015-06-11,36.1706
VWO,2015-06-12,36.1793
VWO,2015-06-15,35.8136
VWO,2015-06-16,35.8920
VWO,2015-06-17,36.1184
VWO,2015-06-18,36.4405
VWO,2015-06-19,36.1096
VWO,2015-06-22,36.5798
VWO,2015-06-23,36.9107
VWO,2015-06-24,36.7192
VWO,2015-06-25,36.5886
VWO,2015-06-26,36.2542
VWO,2015-06-29,35.4544
VWO,2015-06-30,35.9290
VWO,2015-07-01,35.9290
VWO,2015-07-02,36.0960
VWO,2015-07-06,35.0941
VWO,2015-07-07,34.5579
VWO,2015-07-08,33.2835
VWO,2015-07-09,33.9603
VWO,2015-07-10,34.9183
VWO,2015-07-13,35.1380
VWO,2015-07-14,35.2259
VWO,2015-07-15,34.7952
VWO,2015-07-16,35.2083
VWO,2015-07-17,35.1995
VWO,2015-07-20,34.9798
VWO,2015-07-21,34.9886
VWO,2015-07-22,34.5228
VWO,2015-07-23,34.2327
VWO,2015-07-24,33.7406
VWO,2015-07-27,32.9847
VWO,2015-07-28,33.3011
VWO,2015-07-29,33.6087
VWO,2015-07-30,33.3978
VWO,2015-07-31,33.6790
VWO,2015-08-03,33.1253
VWO,2015-08-04,33.2308
VWO,2015-08-05,33.2660
VWO,2015-08-06,33.0287
VWO,2015-08-07,32.9935
VWO,2015-08-10,33.5560
VWO,2015-08-11,32.8353
VWO,2015-08-12,32.3256
VWO,2015-08-13,32.2640
VWO,2015-08-14,32.3607
VWO,2015-08-17,32.0179
VWO,2015-08-18,31.6488
VWO,2015-08-19,31.2182
VWO,2015-08-20,30.7436
VWO,2015-08-21,29.7592
VWO,2015-08-24,28.2914
VWO,2015-08-25,28.6782
VWO,2015-08-26,29.6713
VWO,2015-08-27,30.8666
VWO,2015-08-28,30.4184
VWO,2015-08-31,30.3568
VWO,2015-09-01,29.1703
VWO,2015-09-02,29.6098
VWO,2015-09-03,29.7416
VWO,2015-09-04,28.8100
VWO,2015-09-08,29.7768
VWO,2015-09-09,29.6098
VWO,2015-09-10,29.8295
VWO,2015-09-11,29.9438
VWO,2015-09-14,29.9438
VWO,2015-09-15,30.2514
VWO,2015-09-16,30.9545
VWO,2015-09-17,30.9545
VWO,2015-09-18,30.1986
VWO,2015-09-21,30.2690
VWO,2015-09-22,29.6801
VWO,2015-09-23,29.2319
VWO,2015-09-24,29.1791
VWO,2015-09-25,29.1262
VWO,2015-09-28,28.4760
VWO,2015-09-29,28.7076
VWO,2015-09-30,29.4828
VWO,2015-10-01,29.5808
VWO,2015-10-02,30.3560
VWO,2015-10-05,30.9618
VWO,2015-10-06,30.8816
VWO,2015-10-07,31.6479
VWO,2015-10-08,32.0577
VWO,2015-10-09,32.0934
VWO,2015-10-12,31.9152
VWO,2015-10-13,31.3450
VWO,2015-10-14,31.5855
VWO,2015-10-15,32.3072
VWO,2015-10-16,32.4052
VWO,2015-10-19,32.0756
VWO,2015-10-20,32.0043
VWO,2015-10-21,31.5410
VWO,2015-10-22,32.2270
VWO,2015-10-23,32.4409
VWO,2015-10-26,32.0756
VWO,2015-10-27,31.7815
VWO,2015-10-28,31.4341
VWO,2015-10-29,31.0866
VWO,2015-10-30,31.0420
VWO,2015-11-02,31.6301
VWO,2015-11-03,32.0221
VWO,2015-11-04,31.8439
VWO,2015-11-05,31.8885
VWO,2015-11-06,31.5321
VWO,2015-11-09,30.7925
VWO,2015-11-10,30.7124
VWO,2015-11-11,30.7480
VWO,2015-11-12,30.4272
VWO,2015-11-13,30.0263
VWO,2015-11-16,30.6767
VWO,2015-11-17,30.6411
VWO,2015-11-18,30.8816
VWO,2015-11-19,31.1133
VWO,2015-11-20,31.3806
VWO,2015-11-23,31.1222
VWO,2015-11-24,31.2024
VWO,2015-11-25,30.9618
VWO,2015-11-27,30.2847
VWO,2015-11-30,30.3292
VWO,2015-12-01,30.5074
VWO,2015-12-02,30.2045
VWO,2015-12-03,30.1154
VWO,2015-12-04,30.2312
VWO,2015-12-07,29.8035
VWO,2015-12-08,29.4472
VWO,2015-12-09,29.2333
VWO,2015-12-10,28.9393
VWO,2015-12-11,28.1196
VWO,2015-12-14,28.5829
VWO,2015-12-15,29.0017
VWO,2015-12-16,29.4917
VWO,2015-12-17,29.2333
VWO,2015-12-18,29.0818
VWO,2015-12-21,29.2859
VWO,2015-12-22,29.5097
VWO,2015-12-23,29.9484
VWO,2015-12-24,29.8589
VWO,2015-12-28,29.7067
VWO,2015-12-29,29.6888
VWO,2015-12-30,29.2769
VWO,2015-12-31,29.2859
VWO,2016-01-04,28.4532
VWO,2016-01-05,28.5159
VWO,2016-01-06,28.0056
VWO,2016-01-07,27.1013
VWO,2016-01-08,26.8596
VWO,2016-01-11,26.7432
VWO,2016-01-12,26.8417
VWO,2016-01-13,26.5373
VWO,2016-01-14,26.8775
VWO,2016-01-15,25.7494
VWO,2016-01-19,26.1075
VWO,2016-01-20,25.5614
VWO,2016-01-21,25.6061
VWO,2016-01-22,26.4746
VWO,2016-01-25,26.0359
VWO,2016-01-26,26.4119
VWO,2016-01-27,26.2418
VWO,2016-01-28,26.6626
VWO,2016-01-29,27.6027
VWO,2016-02-01,27.3251
VWO,2016-02-02,26.5104
VWO,2016-02-03,27.2177
VWO,2016-02-04,27.4057
VWO,2016-02-05,27.1192
VWO,2016-02-08,26.7432
VWO,2016-02-09,26.4056
VWO,2016-02-10,26.4835
VWO,2016-02-11,26.0985
VWO,2016-02-12,26.5283
VWO,2016-02-16,27.1550
VWO,2016-02-17,27.7191
VWO,2016-02-18,27.5848
VWO,2016-02-19,27.4684
VWO,2016-02-22,28.1488
VWO,2016-02-23,27.5400
VWO,2016-02-24,27.5400
VWO,2016-02-25,27.5848
VWO,2016-02-26,27.3430
VWO,2016-02-29,27.5132
VWO,2016-03-01,28.5159
VWO,2016-03-02,28.9546
VWO,2016-03-03,29.2693
VWO,2016-03-04,29.9126
VWO,2016-03-07,29.8499
VWO,2016-03-08,29.3306
VWO,2016-03-09,29.5187
VWO,2016-03-10,29.4470
VWO,2016-03-11,30.0917
VWO,2016-03-14,29.8678
VWO,2016-03-15,29.4175
VWO,2016-03-16,30.0363
VWO,2016-03-17,30.6462
VWO,2016-03-18,30.8525
VWO,2016-03-21,30.9781
VWO,2016-03-22,30.8435
VWO,2016-03-23,30.3682
VWO,2016-03-24,30.3233
VWO,2016-03-28,30.4041
VWO,2016-03-29,30.7000
VWO,2016-03-30,31.0498
VWO,2016-03-31,31.0139
VWO,2016-04-01,31.1036
VWO,2016-04-04,30.6821
VWO,2016-04-05,30.1081
VWO,2016-04-06,30.4937
VWO,2016-04-07,29.8570
VWO,2016-04-08,30.3772
VWO,2016-04-11,30.7807
VWO,2016-04-12,31.2561
VWO,2016-04-13,31.8391
VWO,2016-04-14,31.6776
VWO,2016-04-15,31.4893
VWO,2016-04-18,31.5969
VWO,2016-04-19,32.0812
VWO,2016-04-20,31.8749
VWO,2016-04-21,31.5252
VWO,2016-04-22,31.4086
VWO,2016-04-25,31.1574
VWO,2016-04-26,31.5252
VWO,2016-04-27,31.7135
VWO,2016-04-28,31.3906
VWO,2016-04-29,31.3278
VWO,2016-05-02,31.2471
VWO,2016-05-03,30.3772
VWO,2016-05-04,29.9467
VWO,2016-05-05,29.9467
VWO,2016-05-06,30.0184
VWO,2016-05-09,29.5610
VWO,2016-05-10,30.1529
VWO,2016-05-11,30.0632
VWO,2016-05-12,30.0094
VWO,2016-05-13,29.4713
VWO,2016-05-16,29.8121
VWO,2016-05-17,29.6866
VWO,2016-05-18,29.4534
VWO,2016-05-19,29.0946
VWO,2016-05-20,29.4175
VWO,2016-05-23,29.3547
VWO,2016-05-24,29.7045
VWO,2016-05-25,30.0453
VWO,2016-05-26,30.2426
VWO,2016-05-27,30.2337
VWO,2016-05-31,30.3144
VWO,2016-06-01,30.2875
VWO,2016-06-02,30.5296
VWO,2016-06-03,31.0050
VWO,2016-06-06,31.2651
VWO,2016-06-07,31.5700
VWO,2016-06-08,31.8301
VWO,2016-06-09,31.4713
VWO,2016-06-10,30.6731
VWO,2016-06-13,30.2875
VWO,2016-06-14,30.2005
VWO,2016-06-15,30.4804
VWO,2016-06-16,30.4081
VWO,2016-06-17,30.5436
VWO,2016-06-20,30.9859
VWO,2016-06-21,31.2207
VWO,2016-06-22,31.2658
VWO,2016-06-23,32.0423
VWO,2016-06-24,30.2276
VWO,2016-06-27,29.9116
VWO,2016-06-28,30.7693
VWO,2016-06-29,31.4915
VWO,2016-06-30,31.8075
VWO,2016-07-01,32.0423
VWO,2016-07-05,31.4103
VWO,2016-07-06,31.4103
VWO,2016-07-07,31.2749
VWO,2016-07-08,31.9701
VWO,2016-07-11,32.2319
VWO,2016-07-12,32.7285
VWO,2016-07-13,32.6743
VWO,2016-07-14,33.1257
VWO,2016-07-15,33.0083
VWO,2016-07-18,33.2973
VWO,2016-07-19,33.0083
VWO,2016-07-20,33.1799
VWO,2016-07-21,33.0896
VWO,2016-07-22,33.3063
VWO,2016-07-25,33.0354
VWO,2016-07-26,33.2341
VWO,2016-07-27,33.2792
VWO,2016-07-28,33.2611
VWO,2016-07-29,33.4417
VWO,2016-08-01,33.3153
VWO,2016-08-02,33.1347
VWO,2016-08-03,33.3153
VWO,2016-08-04,33.4778
VWO,2016-08-05,33.8480
VWO,2016-08-08,34.0647
VWO,2016-08-09,34.2904
VWO,2016-08-10,34.2091
VWO,2016-08-11,34.6064
VWO,2016-08-12,34.4710
VWO,2016-08-15,34.8502
VWO,2016-08-16,34.6696
VWO,2016-08-17,34.5432
VWO,2016-08-18,34.8231
VWO,2016-08-19,34.6154
VWO,2016-08-22,34.1821
VWO,2016-08-23,34.0105
VWO,2016-08-24,34.1098
VWO,2016-08-25,34.1008
VWO,2016-08-26,33.8299
VWO,2016-08-29,34.0827
VWO,2016-08-30,34.0286
VWO,2016-08-31,33.7035
VWO,2016-09-01,33.8841
VWO,2016-09-02,34.3987
VWO,2016-09-06,34.9946
VWO,2016-09-07,34.9495
VWO,2016-09-08,34.8773
VWO,2016-09-09,33.7758
VWO,2016-09-12,34.0557
VWO,2016-09-13,33.2160
VWO,2016-09-14,33.3348
VWO,2016-09-15,33.8650
VWO,2016-09-16,33.6365
VWO,2016-09-19,33.9198
VWO,2016-09-20,33.9289
VWO,2016-09-21,34.7516
VWO,2016-09-22,34.9070
VWO,2016-09-23,34.4499
VWO,2016-09-26,34.0295
VWO,2016-09-27,34.3860
VWO,2016-09-28,34.7242
VWO,2016-09-29,34.1483
VWO,2016-09-30,34.3951
VWO,2016-10-03,34.6236
VWO,2016-10-04,34.2763
VWO,2016-10-05,34.7973
VWO,2016-10-06,34.7973
VWO,2016-10-07,34.6785
VWO,2016-10-10,34.9161
VWO,2016-10-11,34.2671
VWO,2016-10-12,34.2306
VWO,2016-10-13,34.0203
VWO,2016-10-14,34.1118
VWO,2016-10-17,34.0478
VWO,2016-10-18,34.6510
VWO,2016-10-19,34.8338
VWO,2016-10-20,34.7881
VWO,2016-10-21,34.7973
VWO,2016-10-24,34.9709
VWO,2016-10-25,34.9435
VWO,2016-10-26,34.6876
VWO,2016-10-27,34.4225
VWO,2016-10-28,34.2306
VWO,2016-10-31,34.5048
VWO,2016-11-01,34.2489
VWO,2016-11-02,33.8558
VWO,2016-11-03,33.7736
VWO,2016-11-04,33.4171
VWO,2016-11-07,34.5505
VWO,2016-11-08,34.7150
VWO,2016-11-09,33.8010
VWO,2016-11-10,32.8230
VWO,2016-11-11,32.2197
VWO,2016-11-14,32.0643
VWO,2016-11-15,32.6676
VWO,2016-11-16,32.4025
VWO,2016-11-17,32.4116
VWO,2016-11-18,32.3385
VWO,2016-11-21,32.6584
VWO,2016-11-22,33.0149
VWO,2016-11-23,32.6950
VWO,2016-11-25,32.8687
VWO,2016-11-28,33.0332
VWO,2016-11-29,33.0515
VWO,2016-11-30,33.1063
VWO,2016-12-01,32.7316
VWO,2016-12-02,32.6950
VWO,2016-12-05,32.9144
VWO,2016-12-06,33.0515
VWO,2016-12-07,33.5451
VWO,2016-12-08,33.7004
VWO,2016-12-09,33.5451
VWO,2016-12-12,33.2708
VWO,2016-12-13,33.6090
VWO,2016-12-14,32.6402
VWO,2016-12-15,32.7864
VWO,2016-12-16,32.5853
VWO,2016-12-19,32.3659
VWO,2016-12-20,32.4208
VWO,2016-12-21,32.3198
VWO,2016-12-22,32.0167
VWO,2016-12-23,32.1728
VWO,2016-12-27,32.3289
VWO,2016-12-28,32.5310
VWO,2016-12-29,33.0361
VWO,2016-12-30,32.8616
VWO,2017-01-03,33.2198
VWO,2017-01-04,33.5229
VWO,2017-01-05,33.8719
VWO,2017-01-06,33.7342
VWO,2017-01-09,33.6790
VWO,2017-01-10,33.8627
VWO,2017-01-11,34.1566
VWO,2017-01-12,34.2393
VWO,2017-01-13,34.2026
VWO,2017-01-17,34.1658
VWO,2017-01-18,34.0372
VWO,2017-01-19,33.9454
VWO,2017-01-20,34.0005
VWO,2017-01-23,34.4689
VWO,2017-01-24,34.7169
VWO,2017-01-25,35.0200
VWO,2017-01-26,34.8730
VWO,2017-01-27,34.9098
VWO,2017-01-30,34.7352
VWO,2017-01-31,34.7536
VWO,2017-02-01,34.8271
VWO,2017-02-02,34.9465
VWO,2017-02-03,35.1669
VWO,2017-02-06,35.0843
VWO,2017-02-07,34.9557
VWO,2017-02-08,35.2312
VWO,2017-02-09,35.4149
VWO,2017-02-10,35.7363
VWO,2017-02-13,35.8741
VWO,2017-02-14,35.9292
VWO,2017-02-15,36.1956
VWO,2017-02-16,36.0945
VWO,2017-02-17,35.9751
VWO,2017-02-21,36.2690
VWO,2017-02-22,36.3609
VWO,2017-02-23,36.3792
VWO,2017-02-24,35.9935
VWO,2017-02-27,35.8466
VWO,2017-02-28,35.5343
VWO,2017-03-01,36.1037
VWO,2017-03-02,35.4608
VWO,2017-03-03,35.7639
VWO,2017-03-06,35.8190
VWO,2017-03-07,35.8649
VWO,2017-03-08,35.5067
VWO,2017-03-09,35.2037
VWO,2017-03-10,35.4976
VWO,2017-03-13,35.9476
VWO,2017-03-14,35.7455
VWO,2017-03-15,36.5813
VWO,2017-03-16,36.8293
VWO,2017-03-17,36.7925
VWO,2017-03-20,37.1674
VWO,2017-03-21,36.7007
VWO,2017-03-22,36.8761
VWO,2017-03-23,36.8945
VWO,2017-03-24,36.9957
VWO,2017-03-27,36.8853
VWO,2017-03-28,36.9773
VWO,2017-03-29,37.0325
VWO,2017-03-30,36.8209
VWO,2017-03-31,36.5449
VWO,2017-04-03,36.8301
VWO,2017-04-04,36.9129
VWO,2017-04-05,36.8485
VWO,2017-04-06,36.7841
VWO,2017-04-07,36.7749
VWO,2017-04-10,36.6001
VWO,2017-04-11,36.6369
VWO,2017-04-12,36.7657
VWO,2017-04-13,36.5725
VWO,2017-04-17,36.8853
VWO,2017-04-18,36.4529
VWO,2017-04-19,36.1861
VWO,2017-04-20,36.5633
VWO,2017-04-21,36.5265
VWO,2017-04-24,36.9497
VWO,2017-04-25,37.2165
VWO,2017-04-26,37.0785
VWO,2017-04-27,36.9589
VWO,2017-04-28,37.1153
VWO,2017-05-01,37.2625
VWO,2017-05-02,37.4466
VWO,2017-05-03,37.1797
VWO,2017-05-04,36.7841
VWO,2017-05-05,36.9957
VWO,2017-05-08,36.7657
VWO,2017-05-09,37.1797
VWO,2017-05-10,37.4742
VWO,2017-05-11,37.4558
VWO,2017-05-12,37.6582
VWO,2017-05-15,38.0078
VWO,2017-05-16,38.0446
VWO,2017-05-17,37.4742
VWO,2017-05-18,36.7841
VWO,2017-05-19,37.4374
VWO,2017-05-22,37.4282
VWO,2017-05-23,37.4098
VWO,2017-05-24,37.5386
VWO,2017-05-25,37.7318
VWO,2017-05-26,37.8238
VWO,2017-05-30,37.7594
VWO,2017-05-31,37.4834
VWO,2017-06-01,37.7594
VWO,2017-06-02,37.8790
VWO,2017-06-05,37.8790
VWO,2017-06-06,37.9066
VWO,2017-06-07,37.8790
VWO,2017-06-08,37.9526
VWO,2017-06-09,37.6950
VWO,2017-06-12,37.5570
VWO,2017-06-13,37.7318
VWO,2017-06-14,37.7042
VWO,2017-06-15,37.3730
VWO,2017-06-16,37.4926
VWO,2017-06-19,37.7410
VWO,2017-06-20,37.2902
VWO,2017-06-21,37.4309
VWO,2017-06-22,37.5698
VWO,2017-06-23,37.7087
VWO,2017-06-26,38.1068
VWO,2017-06-27,37.7087
VWO,2017-06-28,37.9309
VWO,2017-06-29,37.5050
VWO,2017-06-30,37.8012
VWO,2017-07-03,37.9772
VWO,2017-07-05,37.9123
VWO,2017-07-06,37.4957
VWO,2017-07-07,37.5976
VWO,2017-07-10,37.8661
VWO,2017-07-11,38.1345
VWO,2017-07-12,38.8567
VWO,2017-07-13,38.9678
VWO,2017-07-14,39.3659
VWO,2017-07-17,39.1622
VWO,2017-07-18,39.2270
VWO,2017-07-19,39.6066
VWO,2017-07-20,39.5233
VWO,2017-07-21,39.4400
VWO,2017-07-24,39.5881
VWO,2017-07-25,39.5233
VWO,2017-07-26,39.8103
VWO,2017-07-27,39.6066
VWO,2017-07-28,39.7547
VWO,2017-07-31,39.8195
VWO,2017-08-01,39.9862
VWO,2017-08-02,40.0788
VWO,2017-08-03,39.9306
VWO,2017-08-04,40.0325
VWO,2017-08-07,40.3473
VWO,2017-08-08,40.2917
VWO,2017-08-09,40.0695
VWO,2017-08-10,39.1437
VWO,2017-08-11,39.2640
